ticker,cik,name,sic,simfin_industry_id,exchange,ipo_date,delist_date,capture_date
ARNC,4281,Arconic Corp,3350,100001,NYSE,01/04/2020,31/12/9998,30/09/2020
ARO,9000012,Aeropostale Inc,9999,103002,NYSE,16/05/2002,21/04/2016,30/09/2016
AROC,1389050,AROC,4922,107003,NYSE,04/11/2015,31/12/9998,30/09/2016
ARQL,1019695,ArQule Inc,2834,106002,NASDAQ,16/10/1996,16/01/2020,30/09/2020
ARR,1428205,ARMOUR Residential REIT Inc,6798,109001,NYSE,03/12/2007,31/12/9998,30/09/2015
ARRS,1645494,ARRIS GROUP DL01,3663,101005,NASDAQ,17/09/1993,04/04/2019,30/09/2019
ARRY,1100412,Array Biopharma Inc,2834,106002,NASDAQ,30/11/2000,30/07/2019,30/09/2019
ARS,202890,Aleris International Inc,9999,100001,NASDAQ,19/12/2006,29/12/2006,30/09/2015
ARTX,916529,Arotech Corp,3690,100001,NASDAQ,24/02/1994,19/12/2019,30/09/2020
ARW,7536,Arrow Electronics Inc,5065,101001,NYSE,19/07/1984,31/12/9998,30/09/2015
ARWR,879407,Arrowhead Research Corp,2834,106002,NASDAQ,06/01/1997,31/12/9998,30/09/2015
ASB,7789,Associated BancCorp,6022,104002,NYSE,07/09/1984,31/12/9998,30/09/2015
ASCMA,1437106,Ascent Capital Group Inc Series A Common Stock,7380,100007,NASDAQ,18/09/2008,30/08/2019,30/09/2019
ASGN,890564,On Assignment,7363,108003,NYSE,23/09/1992,31/12/9998,30/09/2015
ASH,1674862,Ashland Inc,5160,110001,NYSE,06/04/1983,31/12/9998,30/09/2015
ASIX,1673985,AdvanSix Inc,2821,110001,NYSE,03/10/2016,31/12/9998,30/09/2017
ASMB,1426800,Assembly Biosciences Inc,2834,106005,NASDAQ,17/12/2010,31/12/9998,30/09/2015
ASNA,1498301,NVS,5600,103002,NVS,01/01/1900,01/01/1900,30/09/2015
ASNB,1011060,NVS,3841,106002,NVS,01/01/1900,01/01/1900,30/09/2015
ASPN,1145986,Aspen Aerogels Inc,5030,110005,NYSE,13/06/2014,31/12/9998,30/09/2015
ASPS,1462418,Altisource Portfolio Solutions SA,7380,110005,NASDAQ,06/08/2009,31/12/9998,30/09/2015
ASPU,1487198,Aspen Group Inc,8200,102006,NASDAQ,26/11/2012,31/12/9998,30/09/2015
ASRT,1005201,Assertio Therapeutics Inc,2834,106005,NASDAQ,17/12/2003,31/12/9998,30/09/2015
ASTC,1001907,Astrotech Corp,3826,100008,NASDAQ,21/12/1995,31/12/9998,30/09/2015
ASTE,792987,Astec Industries Inc,3531,100009,NASDAQ,19/06/1986,31/12/9998,30/09/2015
ATGE,730464,Adtalem Global Education Inc,8200,102006,NYSE,28/06/1991,31/12/9998,30/09/2015
ATH,1527469,Athene Holding Ltd,6311,104004,NYSE,09/12/2016,31/12/9998,30/09/2017
ATHN,1131096,athenahealth Inc,7389,101003,NASDAQ,20/09/2007,11/02/2019,30/09/2019
ATHN,1131096,ATHENAHEALTH INC,7389,101003,NYSE,07/05/2021,31/12/9998,30/09/2021
ATI,1018963,Allegheny Technologies Inc,3317,100001,NYSE,29/11/1999,31/12/9998,30/09/2015
ATKR,1666138,Atkore International Group,3690,100001,NYSE,10/06/2016,31/12/9998,30/09/2016
ATNI,879585,ATN International Inc,4813,108001,NASDAQ,14/11/1991,31/12/9998,30/09/2015
ATNX,1300699,Athenex Inc,2834,106002,NASDAQ,14/06/2017,31/12/9998,30/09/2017
ATO,731802,Atmos Energy Corp,4924,105001,NYSE,28/12/1983,31/12/9998,30/09/2015
ATR,896622,AptarGroup Inc,3089,103018,NYSE,23/04/1993,31/12/9998,30/09/2015
ATRA,1604464,Atara Biotherapeutics Inc,2836,106002,NASDAQ,16/10/2014,31/12/9998,30/09/2015
ATRC,1323885,AtriCure Inc,3841,106004,NASDAQ,05/08/2005,31/12/9998,30/09/2015
ATRI,701288,ATRION Corp,3841,106004,NASDAQ,07/09/1984,31/12/9998,30/09/2015
ATRO,8063,Astronics Corp,3728,100008,NASDAQ,07/09/1984,31/12/9998,30/09/2015
ATSG,894081,Air Transport Services Group Inc,4513,100010,NASDAQ,23/07/2003,31/12/9998,30/09/2015
ATUS,1702780,Altice USA Inc Class A,4841,103001,NYSE,22/06/2017,31/12/9998,30/09/2017
ATVI,718877,Activision Blizzard Inc,7372,101003,NASDAQ,25/10/1993,31/12/9998,30/09/2015
ATW,8411,Atwood Oceanics Inc,1381,107006,NYSE,07/09/1984,19/10/2017,30/09/2018
AUB,883948,Atlantic Union Bankshares Corp,6022,104002,NASDAQ,18/08/1995,31/12/9998,30/09/2015
AUBAP,883948,Atlantic Union Bankshares Corp,6022,999999,NASDAQ,03/06/2020,31/12/9998,30/09/2020
AUD,1067837,"AUDACY, INC.",4832,999999,NYSE,29/01/1999,31/12/9998,30/09/2015
AVA,104918,Avista Corp,4931,105001,NYSE,16/11/1987,31/12/9998,30/09/2015
AVAV,1368622,AeroVironment Inc,3721,100008,NASDAQ,23/01/2007,31/12/9998,30/09/2015
AVB,915912,AvalonBay Communities Inc,6798,109001,NYSE,11/03/1994,31/12/9998,30/09/2015
AVEO,1325879,AVEO Pharmaceuticals Inc,2834,106002,NASDAQ,12/03/2010,31/12/9998,30/09/2015
AVGO,1730168,Avago Technologies Ltd,3674,101004,NASDAQ,06/08/2009,31/12/9998,30/09/2015
AVGO_old,1649338,NVS,9999,101004,NVS,01/01/1900,01/01/1900,30/09/2015
AVGOP,1730168,Broadcom Inc.,3674,999999,NASDAQ,25/09/2019,31/12/9998,30/09/2019
AVGR,1506928,Avinger Inc,3841,106004,NASDAQ,30/01/2015,31/12/9998,30/09/2015
AVLR,1348036,Avalara,7372,101003,NYSE,15/06/2018,31/12/9998,30/09/2018
AVNS,1606498,Avanos Medical Inc,3842,106004,NYSE,21/10/2014,31/12/9998,30/09/2015
AVNT,1122976,AVIENT CORP,2821,110005,NYSE,13/09/1999,31/12/9998,30/09/2015
AVNW,1377789,Aviat Networks Inc,3663,101005,NASDAQ,07/02/1991,31/12/9998,30/09/2015
AVP,8868,Avon Products Inc,2844,102002,NYSE,01/06/1972,03/01/2020,30/09/2020
AVT,8858,Avnet Inc,5065,101001,NASDAQ,03/05/1973,31/12/9998,30/09/2015
AVTR,1722482,"Avantor, Inc.",3826,100001,NYSE,17/05/2019,31/12/9998,30/09/2019
AVX,859163,AVX Corp,3670,100001,NYSE,15/08/1995,27/03/2020,30/09/2020
AVXS,1652923,AveXis Inc,2836,106002,NASDAQ,11/02/2016,15/05/2018,30/09/2018
AVY,8818,Avery Dennison Corp,2670,100001,NYSE,29/12/1983,31/12/9998,30/09/2015
AVYA,1418100,Avaya Holdings Corp,3661,101005,NYSE,19/12/2017,31/12/9998,30/09/2018
AWI,7431,Armstrong World Industries Inc,3089,110005,NYSE,18/10/2006,31/12/9998,30/09/2015
AWK,1410636,American Water Works Company Inc,4941,105001,NYSE,23/04/2008,31/12/9998,30/09/2015
AWR,1056903,American States Water Company,4941,999999,NYSE,26/03/1990,31/12/9998,30/09/2015
AWRE,1015739,Aware Inc,7372,101003,NASDAQ,19/11/1996,31/12/9998,30/09/2015
AWX,1061069,Avalon Holdings Corp,4953,100004,NYSE,23/06/1998,31/12/9998,30/09/2015
AXDX,727207,Accelerate Diagnostics Inc,3826,106003,NASDAQ,19/11/1996,31/12/9998,30/09/2015
AXE,52795,Anixter International Inc,5063,101001,NYSE,19/07/1984,31/12/9998,30/09/2015
AXE,52795,ANIXTER INTERNATIONAL INC,5063,999999,NYSE,19/07/1984,19/06/2020,30/09/2020
AXGN,805928,Axogen Inc,3845,106004,NASDAQ,27/03/1990,31/12/9998,30/09/2015
AXL,1062231,American Axle Manufact Holdings Inc,3714,103005,NYSE,29/01/1999,31/12/9998,30/09/2015
AXON,1069183,"AXON ENTERPRISE, INC.",3480,100008,NASDAQ,07/06/2001,31/12/9998,30/09/2015
AXON,9000014,NVS,9999,106002,NVS,01/01/1900,01/01/1900,30/09/2015
AXP,4962,American Express Company AMEX,6199,104007,NYSE,01/06/1972,31/12/9998,30/09/2015
AXS,1214816,Axis Capital Holdings Ltd,6331,104006,NYSE,01/07/2003,31/12/9998,30/09/2015
AXTA,1616862,Axalta Coating Systems Ltd,2851,110001,NYSE,12/11/2014,31/12/9998,30/09/2015
AXTI,1051627,AXT Inc,3674,101004,NASDAQ,21/05/1998,31/12/9998,30/09/2015
AYI,1144215,Acuity Brands Inc,3640,100001,NYSE,03/12/2001,31/12/9998,30/09/2015
AYR,1362988,Aircastle LTD,7359,100007,NYSE,08/08/2006,27/03/2020,30/09/2020
AYX,1689923,Alteryx Inc Class A,7372,101003,NYSE,24/03/2017,31/12/9998,30/09/2017
AZO,866787,AutoZone Inc,5531,103002,NYSE,02/04/1991,31/12/9998,30/09/2015
AZPN,929940,Aspen Technology Inc,7371,101003,NASDAQ,26/10/1994,31/12/9998,30/09/2015
AZTA,933974,"Azenta, Inc.",3559,999999,NASDAQ,02/02/1995,31/12/9998,30/09/2015
AZZ,8947,AZZ Inc,3640,100001,NYSE,07/09/1984,31/12/9998,30/09/2015
B,9984,Barnes Group Inc,3490,100001,NYSE,07/09/1984,31/12/9998,30/09/2015
BA,12927,The Boeing Company,3721,100008,NYSE,02/01/1962,31/12/9998,30/09/2015
BABY,878526,NVS,9999,106004,NVS,01/01/1900,01/01/1900,30/09/2015
BAC,70858,Bank of America Corp,6021,104002,NYSE,29/05/1986,31/12/9998,30/09/2015
BAH,1443646,Booz Allen Hamilton Holding Corp,8742,100002,NYSE,18/11/2010,31/12/9998,30/09/2015
BANC,1169770,Banc of California Inc,6021,104002,NYSE,01/10/2002,31/12/9998,30/09/2015
BAND,1514416,Bandwidth Inc,7372,101003,NASDAQ,10/11/2017,31/12/9998,30/09/2018
BANF,760498,Bancfirst Corp,6021,104002,NASDAQ,26/03/1990,31/12/9998,30/09/2015
BANR,946673,Banner Corp,6022,104002,NASDAQ,01/11/1995,31/12/9998,30/09/2015
BATRA,1560385,Liberty Media Corp,4833,999999,NASDAQ,18/04/2016,31/12/9998,30/09/2016
BATRK,1560385,Liberty Media Corp,4833,999999,NASDAQ,18/04/2016,31/12/9998,30/09/2016
BAX,10456,Baxter International Inc,3841,106003,NYSE,27/10/1981,31/12/9998,30/09/2015
BB,1070235,BLACKBERRY Ltd,7372,101005,NYSE,04/02/1999,31/12/9998,30/09/2015
BBBY,886158,Bed Bath Beyond Inc,5700,103002,NASDAQ,05/06/1992,31/12/9998,30/09/2015
BBGI,1099160,Beasley Broadcast Group Inc Class A,4832,103001,NASDAQ,11/02/2000,31/12/9998,30/09/2015
BBRG,1495479,Bravo Brio Restaurant Group Inc,5812,103003,NASDAQ,21/10/2010,25/05/2018,30/09/2018
BBSI,902791,Barrett Business Services Inc,7363,100011,NASDAQ,14/06/1993,31/12/9998,30/09/2015
BBT,92230,BB&T CORP,6021,104002,NYSE,26/03/1990,06/12/2019,30/09/2020
BBWI,701985,"Bath & Body Works, Inc.",5621,103002,NYSE,01/07/1985,31/12/9998,30/09/2015
BBY,764478,Best Buy Company. Inc,5731,103002,NYSE,19/04/1985,31/12/9998,30/09/2015
BC,14930,Brunswick Corp,3510,103015,NYSE,31/12/1981,31/12/9998,30/09/2015
BCC,1328581,Boise Cascade Company,5030,999999,NYSE,06/02/2013,31/12/9998,30/09/2015
BCEI,1509589,Bonanza Creek Energy Inc,1311,107002,NYSE,15/12/2011,31/12/9998,30/09/2015
BCO,78890,Brinks Company,4731,100007,NYSE,03/01/1996,31/12/9998,30/09/2015
BCOR,1068875,Blucora Inc,7374,104001,NASDAQ,15/12/1998,31/12/9998,30/09/2015
BCPC,9326,Balchem Corp,2800,110001,NASDAQ,03/06/1986,31/12/9998,30/09/2015
BCR,9892,C.R. Bard Inc,3841,106003,NYSE,06/04/1983,29/12/2017,30/09/2018
BDC,913142,Belden Inc,3357,101001,NYSE,24/11/1993,31/12/9998,30/09/2015
BDN,790816,Brandywine Realty Trust,6798,109001,NYSE,24/07/1986,31/12/9998,30/09/2015
BDX,10795,Becton Dickinson and Company,3841,106003,NYSE,06/04/1983,31/12/9998,30/09/2015
BDXB,10795,BECTON DICKINSON & CO,3841,999999,NYSE,21/05/2020,31/12/9998,30/09/2020
BEAT,1574774,BioTelemetry Inc,8093,106011,NASDAQ,19/03/2008,31/12/9998,30/09/2015
BEAV,861361,BE Aerospace Inc,3728,100008,NASDAQ,25/04/1990,21/04/2017,30/09/2017
BECN,1124941,Beacon Roofing Supply Inc Class A,5030,100003,NASDAQ,23/09/2004,31/12/9998,30/09/2015
BEL,1115836,Belmond Ltd,7011,103015,NYSE,03/08/2000,17/04/2019,30/09/2019
BEN,38777,Franklin Resources Inc,6282,104001,NYSE,07/09/1984,31/12/9998,30/09/2015
BERY,1378992,Berry Plastics Group Inc,3089,103018,NYSE,04/10/2012,31/12/9998,30/09/2015
BFA,14693,BROWN FORMAN CORP,2080,999999,NYSE,08/09/2017,29/10/2018,30/09/2019
BF-A,14693,BROWN FORMAN CORP,2080,102004,NYSE,03/05/1973,31/12/9998,30/09/2015
BFAM,1437578,Bright Horizons Family Solutions Inc,8351,103020,NYSE,25/01/2013,31/12/9998,30/09/2015
BFB,14693,NVS,2080,102004,NVS,01/01/1900,01/01/1900,30/09/2015
BF-B,14693,BROWN FORMAN CORP,2080,999999,NYSE,07/09/1984,31/12/9998,30/09/2015
BFS,907254,Saul Centers Inc,6798,109001,NYSE,19/08/1993,31/12/9998,30/09/2015
BG,1144519,Bunge Ltd,2070,102002,NYSE,02/08/2001,31/12/9998,30/09/2015
BGC,886035,General Cable Corp,3357,101001,NYSE,16/05/1997,06/06/2018,30/09/2018
BGCP,1094831,BGC Partners Inc Class A,6200,104003,NASDAQ,10/12/1999,31/12/9998,30/09/2015
BGG,14195,Briggs Stratton Corp,3510,100001,NYSE,07/09/1984,31/12/9998,30/09/2015
BGG,14195,BRIGGS & STRATTON CORP,3510,100001,NYSE,07/09/1984,20/07/2020,30/09/2020
BGNE,1651308,BeiGene Ltd,2834,106002,NASDAQ,03/02/2016,31/12/9998,30/09/2016
BGS,1278027,BG Foods Inc,2000,102002,NYSE,23/05/2007,31/12/9998,30/09/2015
BGSF,1474903,BG Staffing Inc,7363,100011,NYSE,29/04/2014,31/12/9998,30/09/2015
BHC,885590,Bausch Health Companies Inc,2834,106005,NYSE,14/07/2018,31/12/9998,30/09/2018
BHE,863436,Benchmark Electronics Inc,3672,101001,NYSE,28/06/1990,31/12/9998,30/09/2015
BHF,1685040,Brighthouse Financial Inc,6311,104004,NASDAQ,17/07/2017,31/12/9998,30/09/2017
BHFAL,1685040,"Brighthouse Financial, Inc.",6311,999999,NASDAQ,14/09/2018,31/12/9998,30/09/2018
BHFAM,1685040,"Brighthouse Financial, Inc.",6311,999999,NASDAQ,11/11/2021,31/12/9998,30/09/2021
BHFAN,1685040,"Brighthouse Financial, Inc.",6311,999999,NASDAQ,11/11/2020,31/12/9998,30/09/2021
BHFAO,1685040,"Brighthouse Financial, Inc.",6311,999999,NASDAQ,18/05/2020,31/12/9998,30/09/2020
BHFAP,1685040,"Brighthouse Financial, Inc.",6311,999999,NASDAQ,18/03/2019,31/12/9998,30/09/2019
BHGE,1701605,Baker Hughes,3533,107004,NVS,01/01/1900,01/01/1900,30/09/2015
BHI,808362,Baker Hughes Inc,3533,107004,NYSE,06/04/1987,05/07/2017,30/09/2017
BHLB,1108134,Berkshire Hills Bancorp Inc,6036,999999,NYSE,28/06/2000,31/12/9998,30/09/2015
BHVN,1689813,Biohaven Pharmaceutical Holding Company Ltd,2834,106005,NYSE,04/05/2017,31/12/9998,30/09/2017
BID,823094,Sothebys,7389,103002,NYSE,13/05/1988,14/10/2019,30/09/2020
BIG,768835,Big Lots Inc,5331,102001,NYSE,20/06/1985,31/12/9998,30/09/2015
BIIB,875045,Biogen Idec Inc,2836,106002,NASDAQ,17/09/1991,31/12/9998,30/09/2015
BIIBV,875045,BIOGEN INC.,2836,999999,NASDAQ,23/01/2017,09/02/2017,30/09/2017
BILL,1786352,"Bill.com Holdings, Inc.",7372,999999,NYSE,12/12/2019,31/12/9998,30/09/2020
BIO,12208,BioRad Laboratories Inc,3826,106001,NYSE,27/02/1980,31/12/9998,30/09/2015
BIO-B,12208,"BIO-RAD LABORATORIES, INC.",3826,999999,NYSE,21/09/1999,31/12/9998,30/09/2015
BIVV,1681689,Bioverativ Inc,2834,106005,NASDAQ,12/01/2017,19/03/2018,30/09/2018
BJ,1531152,BJs Wholesale Club Holdings Inc,5331,102001,NYSE,28/06/2018,31/12/9998,30/09/2018
BJRI,1013488,BJs Restaurants Inc,5812,103003,NASDAQ,10/10/1996,31/12/9998,30/09/2015
BK,1390777,The Bank of New York Mellon Corp,6022,104001,NYSE,03/05/1973,31/12/9998,30/09/2015
BKD,1332349,Brookdale Senior Living Inc,8050,100002,NYSE,22/11/2005,31/12/9998,30/09/2015
BKE,885245,The Buckle Inc,5651,103002,NYSE,11/05/1992,31/12/9998,30/09/2015
BKH,1130464,Black Hills Corp,4911,105001,NYSE,07/09/1984,31/12/9998,30/09/2015
BKI,1627014,Black Knight Inc,7372,101003,NYSE,20/05/2015,31/12/9998,30/09/2015
BKI,1627014,"Black Knight, Inc.",7372,101003,NYSE,02/01/2001,23/08/2013,30/09/2013
BKNG,1075531,Booking Holdings Inc,4700,103015,NASDAQ,31/03/1999,31/12/9998,30/09/2015
BKR,1701605,Baker Hughes,3533,107004,NYSE,05/07/2017,31/12/9998,30/09/2017
BKS,890491,Barnes Noble Inc,5940,103002,NYSE,28/09/1993,19/08/2019,30/09/2019
BKU,1504008,BankUnited Inc,6035,104003,NYSE,28/01/2011,31/12/9998,30/09/2015
BL,1666134,BlackLine Inc,7372,101003,NASDAQ,28/10/2016,31/12/9998,30/09/2017
BLCM,1358403,Bellicum Pharmaceuticals Inc,2834,106002,NASDAQ,18/12/2014,31/12/9998,30/09/2015
BLD,1633931,TopBuild Corp,1700,110005,NYSE,01/07/2015,31/12/9998,30/09/2015
BLDR,1316835,Builders FirstSource Inc,5211,110005,NASDAQ,28/06/2005,31/12/9998,30/09/2015
BLFS,834365,Biolife Solutions Inc,3845,106003,NASDAQ,26/05/1992,31/12/9998,30/09/2015
BLK,1364742,Blackrock Inc,6211,104001,NYSE,01/10/1999,31/12/9998,30/09/2015
BLKB,1280058,Blackbaud Inc,7372,101003,NASDAQ,26/07/2004,31/12/9998,30/09/2015
BLL,9389,Ball Corp,3411,103018,NYSE,07/09/1984,31/12/9998,30/09/2015
BLMN,1546417,Bloomin Brands Inc,5812,103003,NASDAQ,08/08/2012,31/12/9998,30/09/2015
BLOX,1223862,Infoblox Inc,9999,101005,NYSE,19/04/2012,07/11/2016,30/09/2017
BLUE,1293971,bluebird bio Inc,2836,106002,NASDAQ,19/06/2013,31/12/9998,30/09/2015
BMCH,1574815,BMC Stock Holdings Inc,5211,103002,NASDAQ,04/01/2016,31/12/9998,30/09/2016
BMCH,1574815,"BMC STOCK HOLDINGS, INC.",5211,999999,NASDAQ,04/01/2016,04/01/2021,30/09/2021
BMI,9092,Badger Meter Inc,3824,101001,NYSE,07/09/1984,31/12/9998,30/09/2015
BMRN,1048477,BioMarin Pharmaceutical Inc,2834,106002,NASDAQ,26/07/1999,31/12/9998,30/09/2015
BMS,11199,Bemis Company Inc,2670,103018,NYSE,07/09/1984,28/06/2019,30/09/2019
BMTC,802681,Bryn Mawr Bank Corp,6022,104002,NASDAQ,08/08/1985,31/12/9998,30/09/2015
BMY,14272,BristolMyers Squibb Company,2834,106005,NYSE,01/06/1972,31/12/9998,30/09/2015
BNCN,1210227,NVS,6021,104002,NVS,01/01/1900,01/01/1900,30/09/2015
BNED,9000019,Barnes & Noble Education Inc,9999,103002,NYSE,03/08/2015,31/12/9998,30/09/2015
BNFT,1576169,Benefitfocus Inc,7372,101002,NASDAQ,18/09/2013,31/12/9998,30/09/2015
BOBE,33769,Bob Evans Farms Inc,5812,103003,NASDAQ,05/09/1984,16/01/2018,30/09/2018
BOH,46195,Bank of Hawaii Corp,6022,104002,NYSE,07/09/1984,31/12/9998,30/09/2015
BOKF,875357,BOK Financial Corp,6021,104002,NASDAQ,05/09/1991,31/12/9998,30/09/2015
BOLD,1628738,Bold Energy Inc,2836,106002,NASDAQ,20/07/2016,15/01/2020,30/09/2020
BONT,9000020,NVS,9999,103002,NVS,01/01/1900,01/01/1900,30/09/2015
BOOM,34067,Dynamic Materials Corp,3390,107004,NASDAQ,05/01/1989,31/12/9998,30/09/2015
BOOT,1610250,Boot Barn Holdings Inc,5661,103002,NYSE,30/10/2014,31/12/9998,30/09/2015
BOX,1372612,Box Inc,7372,101003,NYSE,23/01/2015,31/12/9998,30/09/2015
BPFH,821127,Boston Private Financial Holdings Inc,6022,104002,NASDAQ,14/02/1994,31/12/9998,30/09/2015
BPL,805022,Buckeye Partners LP,4610,107003,NYSE,17/12/1986,27/11/2019,30/09/2020
BPMC,1597264,Blueprint Medicines Corp,2834,106002,NASDAQ,30/04/2015,31/12/9998,30/09/2015
BPMP,1708301,BP Midstream Partners LP representing Limited Partner Interests,4610,107003,NYSE,26/10/2017,31/12/9998,30/09/2018
BPOP,763901,Popular Inc,6022,104002,NASDAQ,26/03/1990,31/12/9998,30/09/2015
BPOPM,763901,POPULAR INC,6022,999999,NASDAQ,19/11/2008,31/12/9998,30/09/2015
BPOPN,763901,POPULAR INC,6022,999999,NASDAQ,05/05/2004,29/10/2021,30/11/2021
BR,1383312,Broadridge Financial Solutions Inc,7389,100002,NYSE,02/04/2007,31/12/9998,30/09/2015
BRC,746598,Brady Corp,3990,100007,NYSE,07/09/1984,31/12/9998,30/09/2015
BRCD,1009626,Brocade Communications Systems Inc,3576,101001,NASDAQ,25/05/1999,20/11/2017,30/09/2018
BRCM,1054374,Broadcom Corp,9999,101004,NASDAQ,04/01/2016,09/02/2016,30/09/2016
BREW,892222,Craft Brew Alliance Inc,2082,102004,NASDAQ,18/08/1995,31/12/9998,30/09/2015
BRID,14177,Bridgford Foods Corp,2013,102002,NASDAQ,07/09/1984,31/12/9998,30/09/2015
BRKA,1067983,BERKSHIRE HATHAWAY INC,6331,100013,NVS,01/01/1900,01/01/1900,30/09/2015
BRK-A,1067983,BERKSHIRE HATHAWAY INC,6331,111001,NYSE,17/03/1980,31/12/9998,30/09/2015
BRKB,1067983,BERKSHIRE HATHAWAY INC,6331,999999,NYSE,08/09/2017,27/09/2017,30/09/2017
BRK-B,1067983,BERKSHIRE HATHAWAY INC,6331,999999,NYSE,09/05/1996,31/12/9998,30/09/2015
BRKL,1049782,Brookline Bancorp Inc,6035,104003,NASDAQ,25/03/1998,31/12/9998,30/09/2015
BRKR,1109354,Bruker Corp,3826,106003,NASDAQ,04/08/2000,31/12/9998,30/09/2015
BRKS,933974,Brooks Automation IncUSA,3559,101004,NASDAQ,02/02/1995,31/12/9998,30/09/2015
BRMK,1784797,Broadmark Realty Capital Inc.,6798,109001,NYSE,15/11/2019,31/12/9998,30/09/2020
BRO,79282,Brown Brown Inc,6411,104003,NYSE,03/03/1992,31/12/9998,30/09/2015
BRRE,9000021,NVS,9999,109002,NVS,01/01/1900,01/01/1900,30/09/2015
BRSP,1717547,"BrightSpire Capital, Inc.",6798,999999,NYSE,01/02/2018,31/12/9998,30/09/2018
BRSS,1533526,Global Brass and Copper Holdings Inc,3350,100001,NYSE,23/05/2013,07/08/2019,30/09/2019
BRX,1581068,Brixmor Property Group Inc,6798,109001,NYSE,30/10/2013,31/12/9998,30/09/2015
BSET,10329,Bassett Furniture Industries Inc,2511,103004,NASDAQ,07/09/1984,31/12/9998,30/09/2015
BSFT,1086909,BroadSoft Inc,7372,101003,NASDAQ,16/06/2010,02/02/2018,30/09/2018
BSM,1621434,Black Stone Minerals LP,1311,107002,NYSE,01/05/2015,31/12/9998,30/09/2015
BSPM,1418133,NVS,2834,106005,NVS,01/01/1900,01/01/1900,30/09/2015
BSQR,1054721,BSquare Corp,7389,101003,NASDAQ,21/10/1999,31/12/9998,30/09/2015
BSTC,9000022,Biospecifics Technologies Corp,9999,106002,NASDAQ,15/11/1991,31/12/9998,30/09/2015
BSX,885725,Boston Scientific Corp,3841,106004,NYSE,19/05/1992,31/12/9998,30/09/2015
BTU,1064728,Peabody Energy Corp,1221,110006,NYSE,22/05/2001,31/12/9998,30/09/2015
BTU,1064728,PEABODY ENERGY CORP,1221,110004,NYSE,22/05/2001,31/03/2017,30/09/2017
BUFF,1609989,Blue Buffalo Pet Products Inc,2000,102002,NASDAQ,22/07/2015,04/05/2018,30/09/2018
BURL,1579298,Burlington Stores Inc,5311,102001,NYSE,02/10/2013,31/12/9998,30/09/2015
BUSE,314489,First Busey Corp,6022,104002,NASDAQ,06/10/1998,31/12/9998,30/09/2015
BV,1734713,BrightView Holdings Inc,700,100002,NYSE,28/06/2018,31/12/9998,30/09/2018
BVSN,9000023,BroadVision Inc,9999,101003,NASDAQ,21/06/1996,18/05/2020,30/09/2020
BW,1630805,Babcock Wilcox Enterprises Inc,3433,999999,NYSE,01/07/2015,31/12/9998,30/09/2015
BWA,908255,BorgWarner Inc,3714,103005,NYSE,13/08/1993,31/12/9998,30/09/2015
BWC,1486957,"BWX Technologies, Inc.",3510,999999,NASDAQ,11/10/2021,31/12/9998,30/09/2021
BWC,1486957,"BWX Technologies, Inc.",3510,999999,NYSE,02/08/2010,30/06/2015,30/09/2015
BWLA,13573,BOWL AMERICA INC,7900,103001,NYSE,08/09/2009,29/10/2018,30/09/2019
BWLD,1062449,Buffalo Wild Wings,5812,103003,NASDAQ,21/11/2003,05/02/2018,30/09/2018
BWP,1336047,Boardwalk Pipeline Partners LP,4922,107003,NYSE,10/11/2005,18/07/2018,30/09/2018
BWXT,1486957,BWX Technologies Inc,3510,100008,NYSE,02/08/2010,31/12/9998,30/09/2015
BX,1393818,Blackstone Group Inc The Class A,6282,104001,NYSE,22/06/2007,31/12/9998,30/09/2015
BXMT,1061630,Blackstone Mortgage Trust Inc,6798,109001,NYSE,05/11/1987,31/12/9998,30/09/2015
BXP,1037540,Boston Properties Inc,6798,109001,NYSE,18/06/1997,31/12/9998,30/09/2015
BYD,906553,Boyd Gaming Corp,7011,103015,NYSE,18/10/1993,31/12/9998,30/09/2015
BZH,915840,Beazer Homes USA Inc,1531,103013,NYSE,23/02/1994,31/12/9998,30/09/2015
C,831001,Citigroup Inc,6021,104002,NYSE,03/01/1977,31/12/9998,30/09/2015
CA,356028,CA Inc,7372,101003,NASDAQ,07/09/1984,06/11/2018,30/09/2019
CAA,878560,CalAtlantic Group Inc,1531,999999,NYSE,30/12/1987,13/02/2018,30/09/2018
CAB,1267130,Cabelas Inc,5940,103002,NYSE,06/07/2004,28/09/2017,30/09/2017
CABO,1632127,Cable ONE Inc,4841,108001,NYSE,01/07/2015,31/12/9998,30/09/2015
CACC,885550,Credit Acceptance Corp,6141,104007,NASDAQ,05/06/1992,31/12/9998,30/09/2015
CACI,16058,Caci International Inc,7373,101003,NYSE,07/09/1984,31/12/9998,30/09/2015
CADE,1614184,CADENCE FINANCIAL CORP,6021,104002,NYSE,13/04/2017,31/12/9998,30/09/2017
CADE,1614184,Cadence Bancorporation,6021,999999,NYSE,13/04/2017,28/10/2021,30/11/2021
CAG,23217,Conagra Brands Inc,2000,102002,NYSE,07/09/1984,31/12/9998,30/09/2015
CAGU,9000025,NVS,9999,109002,NVS,01/01/1900,01/01/1900,30/09/2015
CAH,721371,Cardinal Health Inc,5122,106014,NYSE,31/12/1987,31/12/9998,30/09/2015
CAKE,887596,The Cheesecake Factory Inc,5812,103003,NASDAQ,18/09/1992,31/12/9998,30/09/2015
CAL,14707,Caleres Inc,3140,103004,NYSE,07/09/1984,31/12/9998,30/09/2015
